Churn,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,PercChangeMinutes,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,CallWaitingCalls,UniqueSubs,ActiveSubs,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,HandsetRefurbished,HandsetWebCapable,BuysViaMailOrder,RespondsToMailOffers,RetentionCalls,RetentionOffersAccepted,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating
1,1100,50,0,38,116,16.7,0,373,69.3,32,148.3,184.3,3.7,1,1,4,2,152,0,0,0,1,0,0,0,0,0,3,0,5
0,1224,50,0.99,32,36.3,2.3,0,293.3,67.7,19,83.7,197.7,2.3,2,1,1,1,404,0,0,0,1,0,0,0,0,0,15,0,3
1,348,45,0.99,-206,12.3,0,0,16.8,0,0,15,14,0,1,1,1,1,376,0,0,0,1,0,0,0,0,0,15,0,5
0,2443,160,1.24,316,38,0,1.3,506,142,26.3,628,82,28,2,2,4,3,368,34,32,0,1,0,0,0,0,1,10,0,1
1,429,40,3.22,-262,15.7,1.3,0,3.8,38,0,68.3,41.3,0,1,1,3,1,364,0,0,0,1,0,0,0,0,0,13,0,2
0,439,35,0,103,12,0.3,0,199.7,15.3,16.7,65.3,115.7,2.3,1,1,3,3,15,0,0,0,1,0,0,0,0,0,0,0,1
0,238,37,0.5,-104,9.7,3.7,0,24.9,2.3,0,46.7,28,0,1,1,2,2,478,44,64,0,1,1,1,0,0,0,8,0,4
0,118,30,0,131,17,0,0,17.1,4.7,0,27.7,21.7,0,1,1,1,1,638,30,0,0,0,0,0,0,0,0,15,0,5
0,74,30,0.25,14,3,0,0.3,1.8,2.7,0.3,22.3,11.3,0,1,1,1,1,719,40,0,0,1,1,1,0,0,0,15,0,2
0,1254,62,0.25,-1211,52.7,3.7,0.7,431.3,46,15.3,188.7,193.7,20.7,3,1,2,2,258,0,0,0,1,0,0,0,0,0,14,0,2
1,28,30,0,35,5,1,0,0,0,0,4.7,1.3,0,2,2,2,1,708,56,54,0,1,1,1,0,0,0,13,0,2
1,0,10,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,320,40,40,1,0,1,1,0,0,0,15,0,3
0,15,0,0,-3,3.3,0,0,0,0.3,0,10,0,0,1,1,2,2,209,60,58,1,1,1,1,0,0,1,8,0,1
1,698,60,1.49,-351,0,0,0,0,0,0,0,0,0,2,1,1,1,322,52,44,0,1,1,1,0,0,0,15,0,7
0,61,10,0,-6,4,0,0,7.9,9,2,17.3,9.3,0,2,2,1,1,290,34,0,0,1,0,0,0,0,0,15,0,2
1,339,40,0.25,-57,18,6,0,70.4,13.3,3.7,73,19.7,0,1,1,1,1,409,0,0,0,1,0,0,0,0,0,15,0,4
0,520,50,0,142,21.7,0,0,106.8,11,6,98,19.7,0,1,1,2,2,137,38,36,0,1,1,1,0,0,0,13,0,3
0,154,10,2.23,-71,12.3,0,0,7.9,8.3,1,38,12,0,2,2,2,2,325,38,0,0,1,0,0,0,0,0,8,0,1
0,434,55,0,25,53.3,0,0.3,13.8,2,0.7,73.3,63.3,0,1,1,1,1,189,30,36,0,1,0,0,0,0,0,15,0,3
0,532,10,0,46,30,0,0,229.8,16.7,6.3,99.3,36.7,0.3,2,2,1,1,466,54,54,0,1,1,1,0,0,0,15,0,2
1,145,85,0,-78,5.7,0.3,0,48.8,48.3,11.3,66.3,23,1.3,4,3,1,1,630,38,34,0,0,1,1,1,1,0,15,1,2
0,338,20,1.73,518,0,0,0,1.5,0.3,0,0,1,0,1,1,2,1,32,60,52,0,1,0,0,0,0,0,5,0,5
0,176,45,0,-9,8.7,0,0,16.9,9.7,7.7,36.3,13.7,0,3,3,1,1,284,52,52,0,1,1,1,0,0,0,15,0,2
0,267,50,1.32,-3,18.7,0,0.3,55.3,10,3.7,55.3,43.7,0,1,1,2,1,767,32,0,0,1,0,0,0,0,0,14,0,2
1,6,17,0,-3,0.7,0,0,0.6,0,0,4.3,0,0,1,1,2,2,1045,0,0,0,0,0,0,0,0,0,8,0,1
1,924,75,2.72,-265,24.7,0.7,0.3,139.5,47.7,6,305.3,38,7.3,1,1,1,1,659,0,0,0,1,0,0,0,0,0,15,0,4
0,154,66,0,-4,5.7,0,0,25.3,12.3,8,21,19.3,0.3,3,3,1,1,698,42,0,1,1,1,1,0,0,0,15,0,2
0,326,30,1.49,44,31.3,2,0,96.3,23,7.3,49,59.7,1,2,2,1,1,683,46,24,0,0,0,0,0,0,1,15,0,1
0,262,10,2.97,14,15.7,0,0,17.1,28.7,0.7,58,55.7,0,4,3,1,1,510,40,62,0,1,0,0,0,0,0,15,0,2
0,456,62,0.99,-24,8.7,0,0,188.4,32.7,0,143.3,33.3,1.7,1,1,1,1,425,0,0,0,1,0,0,0,0,0,15,0,3
1,1804,85,0,316,32.3,12.3,3.3,563.7,89.3,3.7,173,190.7,0,1,1,2,1,370,0,0,0,1,0,0,0,0,0,3,0,2
0,2,40,0,-2,0,0,0.3,0,0,0,2.3,0.3,0,1,1,1,1,267,0,0,0,1,0,0,0,0,0,15,0,3
0,292,44,0,-114,19.3,0.3,2,65.7,4.7,2.7,111,43.3,0,3,1,2,2,321,36,36,0,1,1,1,0,0,0,8,0,1
0,257,40,0,-244,6.7,0,0.3,66.1,6,1.3,33,26,0.7,2,2,1,1,215,46,42,0,1,1,1,0,0,0,15,0,2
0,586,30,3.46,-142,66.7,0.7,0.3,178.7,35,0.3,34,152.3,2.7,1,1,1,1,330,0,0,0,1,0,0,0,0,0,15,0,5
0,732,95,0,-196,126.3,0,0,134.8,56.7,6,223.7,48.7,5.3,2,2,2,2,529,56,54,0,1,1,1,0,0,0,0,0,3
0,48,45,0,84,0.3,0,0,0,0,0,0.3,0.7,0,1,1,1,1,235,72,0,0,1,0,0,0,0,0,15,0,3
1,790,45,1.73,360,70,0,0,340.8,102,29,176.7,312,6.3,1,1,1,1,199,44,44,0,1,0,0,0,0,0,15,0,5
1,887,62,0.5,-874,95,2.3,0.3,282.5,85.7,41,324.3,123.3,0,3,1,2,1,132,46,48,0,1,0,0,0,0,0,5,0,2
0,767,61,2.48,49,27,2.7,0,323.5,7.3,9.3,112,62.7,1.7,1,1,1,1,654,70,0,0,1,1,1,0,0,0,15,0,5
0,414,50,0,-116,23,0.7,0,56.3,10.7,0.3,62.3,59.3,0,1,1,2,2,216,0,0,1,1,0,0,0,0,0,3,0,2
0,674,10,0.25,-674,77,0,0,426.3,212.3,109,237.7,250,8,4,2,2,2,111,0,0,0,1,0,0,0,0,0,2,0,1
0,911,76,1.24,382,35.7,0.3,1.3,223.7,48.7,3.7,288,9.7,3.7,4,4,2,2,211,46,48,1,1,1,1,0,0,0,14,0,2
0,898,55,1.98,10,96.3,2,7.7,145.7,44.3,11.7,317,162.3,5.7,1,1,2,2,452,50,48,0,1,1,1,0,0,0,3,0,7
1,179,40,0.99,-66,21,0,0.3,61.5,17,6,43,31.3,0,1,1,3,3,238,30,0,0,1,0,0,0,0,0,3,0,3
0,35,70,0,5,2.7,0,0,0,0,0,7.3,10,0,1,1,1,1,285,36,0,0,1,0,0,0,0,0,15,0,2
1,978,30,0,-92,99.3,17.3,0.3,234.8,96.3,49.7,95.7,310.7,3,1,1,2,2,30,48,28,0,1,0,0,0,0,0,2,0,3
0,594,42,1.49,428,41.3,1.3,0,52.8,20.7,0,148,35.3,2,1,1,1,1,188,40,38,0,1,1,1,0,0,0,15,0,7
0,2421,60,0.74,144,163.7,18,2.7,552.5,13.3,8,231,607,32,1,1,7,2,75,0,0,0,1,0,0,0,0,0,2,0,5
1,311,65,0,124,10.3,1.7,0.3,24.2,16.7,3,26.7,17,0,1,1,1,1,341,20,0,0,1,1,1,0,0,0,15,0,5
0,737,80,3.46,-270,6.3,0,0,316.5,59.7,10.3,159.7,15,0.7,2,1,2,2,193,42,38,0,1,1,1,0,0,0,8,0,1
1,118,10,0.25,32,10,0,0,19.6,9.7,8.3,30,30.3,0,5,3,1,1,460,54,34,0,1,1,1,0,0,0,15,0,3
1,6,30,0,-6,0,0,0,0,0,0,0.7,2.7,0,3,2,1,1,851,40,0,0,0,0,0,0,0,0,15,0,3
1,10,25,0,-2,1.7,0,0,0,0.3,0,6,1.7,0,2,2,2,2,795,42,38,0,1,0,0,0,0,0,0,0,1
0,1358,70,1.98,-336,26.7,2,5,295,10,0,93.3,178.7,5.7,1,1,1,1,233,36,0,0,1,0,0,0,0,0,15,0,4
1,63,30,0,21,12,0,0,9.8,6.3,1.7,14,10.7,0.3,2,2,2,2,438,30,30,0,1,0,0,0,0,0,13,0,2
1,334,60,0,-281,34,0,0,112.6,7.7,0,31.7,36.7,0,1,1,1,1,626,0,0,0,1,0,0,0,0,0,15,0,2
0,980,75,1.73,23,21,0,0,364.1,56.7,13.3,264.3,122.7,5.3,1,1,1,1,587,30,0,0,1,1,1,0,0,0,15,0,2
0,1034,71,0,349,70,0,0,312.1,38.3,7.3,126.3,93.7,3.3,2,1,4,2,177,0,0,0,1,0,0,0,0,0,0,0,2
1,476,45,0.99,-114,0,0,0,0,0,0,0,0,0,2,2,1,1,309,58,48,0,1,1,1,0,0,0,15,0,2
0,1073,82,11.14,-211,0,0,0,0,0,0,0,0,0,3,3,1,1,342,52,50,0,1,1,1,0,0,0,15,0,3
1,2,30,0,2,0,0,0,0,0,0,0.3,0.3,0,1,1,1,1,680,50,0,0,1,0,0,0,0,0,15,0,2
0,77,30,0,-55,9.3,0,0,7.7,2.7,3,33,5.7,0,1,1,1,1,734,58,58,0,0,1,1,0,0,0,15,0,1
1,127,30,0,-80,0,0,0,0,0,0,0,0,0,2,2,3,3,267,42,0,0,1,0,0,0,0,0,10,0,1
0,1235,50,0.25,-122,30.7,0.7,0,454.6,94.3,15.7,229.7,161,11.7,1,1,1,1,623,44,0,0,1,1,1,0,0,0,15,0,4
1,122,30,0,-38,6,0,0,15.1,14.7,2.3,38.7,16.7,0,1,1,2,1,511,46,48,0,1,1,1,0,0,0,13,0,4
1,36,62,0,-18,9.3,0,0,9.3,6.7,0.7,18.3,6.3,0,1,1,1,1,343,30,0,0,1,0,0,0,0,0,15,0,5
0,351,21,0,-351,50.7,1,0,96.3,26.7,15.7,85,95.3,2.3,1,1,3,1,139,50,0,0,1,0,0,0,0,0,5,0,5
0,74,30,0,65,5.7,1,0,17.6,2.7,4.3,11,8,0,1,1,1,1,492,32,40,0,1,1,1,0,0,0,15,0,4
0,71,30,0,-32,3.7,0,0,1.3,5.3,0,16.3,11.7,0,1,1,1,1,674,0,0,0,0,0,0,0,0,0,15,0,2
1,14,29,0,11,1,0,0,0,0.3,0,1.3,6.3,0,1,1,1,1,446,54,44,0,1,1,1,0,0,0,15,0,4
0,447,10,0.5,162,21,0,0,76.1,8,1.7,116.7,19.3,0.7,3,2,4,4,332,56,48,0,1,1,1,0,0,0,2,0,2
1,477,45,0,5,47.3,2.3,0.3,12.7,7.7,3.7,14,79.7,0,1,1,1,1,319,20,0,0,1,0,0,0,0,0,15,0,7
0,32,30,0,9,0,0,0,0,0,0,0,0,0,2,2,3,2,377,68,66,0,1,1,1,0,0,0,13,0,1
0,2,20,0,2,1,0.3,0,0,0.7,0,0.7,1.7,0,1,1,2,1,82,36,34,0,1,1,1,0,0,0,3,0,3
0,1618,110,4.95,-788,348,9.7,0,564.7,24.7,1,232.3,173.7,9,2,1,3,3,150,0,0,1,1,0,0,0,0,0,14,0,6
1,11,35,0,-11,0,0,0,0.3,0.3,0,2.3,1,0,1,1,1,1,896,34,0,0,0,0,0,0,0,0,15,0,1
0,1806,10,0.99,-563,49.7,0.7,0,627.5,85,38,275.7,166.3,8.3,2,2,1,1,257,32,30,0,1,0,0,0,0,0,15,0,2
1,632,70,0.99,0,37,0.7,0.3,142.5,27.7,22.3,81.3,103.7,0,1,1,2,2,428,0,0,0,1,0,0,0,0,0,8,0,2
0,644,60,0.5,-244,14,0.7,2,98,18.7,0,110.7,36.7,0.3,1,1,3,3,328,0,0,1,1,0,0,0,0,0,2,0,3
1,367,45,0.74,-46,30,1.7,0,100,21.3,10.3,115.3,30.3,2.7,2,2,3,1,161,36,32,0,1,1,1,0,0,0,3,0,6
0,174,10,0.99,18,7.3,0,0,38.5,9,8.3,53.3,20,0.3,2,2,1,1,826,36,0,0,0,0,0,0,0,0,15,0,1
0,246,30,1.24,4,11.3,0,0.3,41.5,18.7,5.3,32.7,57.7,0.7,1,1,2,2,425,0,0,1,1,0,0,0,0,0,3,0,2
1,936,45,0,101,13.3,2.3,0,255.2,78.7,37,100,98.7,5.3,1,1,1,1,223,52,50,0,1,1,1,0,0,0,15,0,5
0,917,45,0.25,-17,21.3,1.3,0,272.2,59,30,76,140.3,2,1,1,1,1,230,0,0,0,1,0,0,0,0,0,15,0,4
0,128,32,0,-22,13,0,0.7,2.9,8.7,1,21.7,10.3,0,2,2,1,1,582,44,38,0,1,1,1,0,0,0,15,0,2
0,249,35,0,36,1.7,0,0,34.6,32,12,44.3,45.3,0,1,1,1,1,717,50,54,0,1,0,0,0,0,0,15,0,5
0,105,15,0,-57,6.3,1,0,16.2,9.3,3.3,38,3.3,0,1,1,2,2,248,32,40,1,1,0,0,2,2,0,8,1,4
1,72,30,0,6,3.7,0,0,1,2.3,0,17.7,6.3,0,1,1,1,1,371,42,42,0,1,1,1,0,0,0,15,0,2
1,80,10,0,-80,0.7,0,0,35.1,5.3,10,33.3,7.7,0.3,2,2,1,1,269,0,0,0,1,0,0,0,0,0,15,0,3
1,216,60,0.25,-128,5,0,0.7,60.4,28,23.7,55.3,46.7,0,2,2,2,2,419,40,38,0,1,1,1,0,0,0,8,0,3
0,38,70,0,-17,0,0,0,0,0,0,0,0,0,2,1,1,1,246,38,36,0,1,1,1,0,0,0,15,0,2
1,251,30,0.25,-79,7.7,0,0,61.1,13.7,0.3,33,47.7,0.7,1,1,1,1,842,42,40,0,1,0,0,0,0,0,15,0,1
0,388,30,0.25,74,27.7,2,0.3,112.4,29,0.3,58.3,74,1.3,1,1,3,2,147,48,44,0,1,0,0,0,0,0,8,0,5
0,649,60,4.46,-8,0,0,0,0,0,0,0,0,0,1,1,1,1,431,0,0,0,1,0,0,0,0,0,15,0,2
1,24,45,0,-1,1.3,0,0,2,3,0,13,2.3,0,3,1,2,2,804,30,30,0,1,0,0,0,0,0,14,0,2
1,920,40,2.72,291,46,0,0.3,136,18.3,0,104,78.7,0,1,1,1,1,315,36,40,0,1,1,1,0,0,0,15,0,3
1,64,40,0.99,-21,0,0,0,0,0,0,5,1.7,0,1,1,1,1,336,40,0,0,1,0,0,0,0,0,15,0,2
0,115,40,0,16,6.3,3,0,9.3,16,5.3,30.3,25,0,1,1,1,1,194,50,48,0,1,1,1,0,0,0,15,0,2
0,1255,59,0,-427,65.7,3,5.7,325.6,120.3,54,88.3,354.3,0.7,1,1,1,1,472,26,22,0,1,1,1,0,0,1,15,0,1
0,258,60,0,67,9.3,0,0,73.2,10.7,3,63.7,17.3,0,1,1,1,1,199,0,0,0,1,0,0,0,0,0,15,0,3
0,405,70,0.25,-91,24.7,0.3,0.7,0.4,9,0,117.3,15.3,0,2,2,3,2,691,54,54,0,1,1,1,0,0,0,8,0,1
1,1148,30,0,545,51,0,2.3,373.3,35.7,5.3,327.3,97.3,5,1,1,3,1,340,36,0,0,1,1,1,0,0,0,3,0,6
0,545,50,0,40,12.7,3.7,0,103.4,72.7,12.3,111.3,109,0.3,1,1,2,1,255,0,0,0,1,0,0,0,0,0,2,0,3
0,511,32,2.23,54,68.3,0,0,211.5,39.7,30.3,157.7,105.3,2.3,2,2,2,2,306,44,42,0,1,0,0,0,0,0,8,0,1
0,32,35,0,-6,4,0,0.3,1.7,2,0,13,2,0.3,2,2,1,1,832,56,54,0,1,0,0,0,0,0,15,0,2
1,159,37,0,-65,0,0,0,0,0,0,0,0,0,3,2,1,1,427,34,0,0,1,0,0,0,0,0,15,0,6
0,509,86,3.46,103,49.3,1.7,0,45.3,39,4.3,153.7,84.3,2.7,4,2,4,3,39,32,30,0,1,1,1,0,0,0,5,0,2
0,1159,76,1.24,-31,88,14.3,1.3,328.8,40.3,2,230.7,151.3,4.3,1,1,6,5,516,0,0,1,0,0,0,0,0,0,8,0,5
1,2130,85,0,-698,35.7,1.3,0,551.7,23.7,4,59,117,0,2,1,2,2,239,32,24,1,1,1,1,0,0,0,14,0,3
0,122,68,0.74,67,12.7,3.3,0,1.7,0,0,40.7,2.7,0,1,1,1,1,259,0,0,0,1,0,0,0,0,0,15,0,5
0,24,10,0.25,20,1,0,0,0.3,0.3,0,4.3,2.3,0,2,2,1,1,1367,58,52,0,0,1,1,0,0,0,15,0,1
0,149,30,0,83,14,0,0,33.3,2,1,51,25.3,0.3,1,1,2,2,741,46,50,0,1,1,1,0,0,0,8,0,3
0,357,60,0.99,56,20,6.7,0,68.6,21.7,1.3,100.7,33.3,0.3,2,2,1,1,467,42,40,1,0,0,0,0,0,0,15,0,5
0,462,45,0,-21,0,0,0,0,0,0,0,0,0,2,1,1,1,280,0,0,0,0,0,0,0,0,0,15,0,2
0,100,45,0,84,7.7,0,0.3,4.2,1.7,0,13,26,0,1,1,1,1,184,36,34,0,1,1,1,0,0,0,15,0,3
0,201,30,0.74,-121,16,0,0.7,57.7,26.3,1.3,58.3,49.3,0.3,1,1,1,1,414,48,44,0,1,1,1,0,0,0,15,0,4
0,342,41,0,-56,14.7,0,0,45.7,5.3,0.3,103,30.7,0,1,1,1,1,971,58,56,0,1,1,1,0,0,0,15,0,2
0,128,59,0.25,-119,8.7,0.3,0,30.8,0.7,0,65.7,3,0,1,1,1,1,263,0,0,0,1,0,0,0,0,0,15,0,5
1,2394,40,0,-202,56,5.3,0,205.1,54,19.7,107.3,115.7,2,3,2,6,3,469,36,26,0,1,0,0,0,0,0,5,0,1
0,156,45,0,-68,11.7,0,0,26.3,16,4.3,40.3,18.7,0.7,3,2,2,2,190,44,42,1,1,1,1,0,0,0,8,0,1
1,826,80,0.5,116,36,1.7,0,336,14.7,2.7,122,88.7,2,2,1,2,2,318,64,66,0,1,1,1,0,0,0,3,0,5
0,605,50,0,-72,68.3,0.7,0,112.5,23.3,8,113.3,158.3,2.3,1,1,2,2,223,22,0,0,1,0,0,0,0,0,3,0,7
0,311,30,0,12,14.3,0,1,41.2,17.7,2.7,82.3,46.7,0.3,1,1,2,2,223,48,46,1,1,1,1,0,0,0,13,0,2
0,121,30,0,-29,4.3,2,0.3,4.5,1.7,0,7,17.3,0,1,1,1,1,663,46,44,0,1,1,1,0,0,0,15,0,2
0,642,60,0.25,-76,51.3,15.7,0,190.5,29.7,9,274.7,60,2,2,1,2,2,83,38,38,0,1,0,0,0,0,0,8,0,4
0,236,40,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,323,58,30,0,0,0,0,0,0,0,15,0,4
0,1241,40,1.24,200,107.3,5,0,447.7,47,3.7,208,250.7,0,1,1,1,1,289,0,0,0,1,0,0,0,0,0,15,0,4
1,138,30,0,-33,0.7,3.3,0,51.8,15,0.7,58.3,16.7,0,1,1,1,1,525,0,0,0,1,0,0,0,0,0,15,0,2
0,1199,50,0,646,16.7,1.3,0.3,241.8,93.7,18.7,72.3,136.7,3.3,1,1,1,1,340,0,0,0,1,0,0,0,0,0,15,0,2
1,1264,100,0.99,205,50,0.3,0.7,499.2,81.7,51.3,264.3,32.3,3,1,1,2,2,87,38,38,0,1,0,0,0,0,0,8,0,2
1,528,40,0.25,-363,53,0,0,224.7,70.7,28.7,196.3,137,7.3,2,2,1,1,392,0,0,0,1,0,0,0,0,0,15,0,3
0,32,20,0.25,0,4,0,0,2.6,4,0,7.3,12.7,0,1,1,1,1,541,40,32,0,1,1,1,0,0,0,15,0,2
0,718,60,0,180,18.3,5.3,0,227.6,19.3,9,170.7,83,6.7,1,1,1,1,319,48,0,0,1,1,1,0,0,0,15,0,2
0,405,50,0.74,-102,11.3,0,0,41.4,17,1.3,109,16.3,2.3,2,2,2,2,668,46,40,0,1,1,1,0,0,0,8,0,1
0,530,45,3.46,38,20.3,2.7,0,81.9,14.7,0.7,47.3,30.3,0.3,1,1,3,3,22,38,36,0,1,1,1,0,0,0,1,0,2
1,341,30,0,-46,22,2,0,171.8,15.7,2,67.3,31.3,0.7,1,1,3,3,595,70,0,1,1,1,1,0,0,0,8,0,3
0,365,30,7.67,-37,47,0.7,0.7,44,30.3,8.7,110.3,61.3,1,1,1,4,3,381,50,56,0,1,1,1,0,0,0,0,0,1
0,584,32,2.72,-88,32.3,0,0.3,42.7,66.3,3.7,105,117.7,0.3,2,2,1,1,526,0,0,0,1,0,0,0,0,0,15,0,2
0,69,30,0,43,14.7,0,0,6.3,5.3,0,14,11,0,1,1,1,1,626,38,28,0,1,0,0,0,0,0,15,0,5
0,0,10,0,-3,0,0,0,0,0,0,0,0,0,2,2,1,1,369,52,22,0,1,1,1,0,0,0,15,0,2
1,165,50,0.5,229,14,0,0,30.8,0,0,40.7,12.3,0,1,1,1,1,392,36,34,1,1,1,1,0,0,0,15,0,3
0,47,29,0.74,-47,0,0.3,0,5.7,2,0,8.7,8.3,0,1,1,2,1,289,48,50,0,0,1,1,0,0,0,0,0,4
0,434,50,0.25,-64,32.7,0,0,148.1,12.7,6,163,41.7,2,4,4,5,5,191,54,54,0,1,1,1,0,0,0,1,0,1
0,1029,60,0.5,317,43.3,7,0,362.2,12.3,0.7,78.7,88,0.7,1,1,7,6,176,0,0,0,1,0,0,0,0,0,3,0,2
0,854,105,5.45,55,76,1.3,0,127.4,61.3,22.3,260,74.3,0.3,2,2,1,1,367,38,0,0,1,1,1,0,0,0,15,0,2
0,266,30,0,320,34.7,4.7,0,27,0.3,0,34.3,21.7,0,1,1,1,1,289,0,0,1,1,1,1,0,0,0,15,0,7
1,345,60,0.99,44,13,0,0,62.2,8,0,88.7,12.7,0.3,1,1,1,1,540,26,32,0,1,1,1,0,0,0,15,0,2
1,819,45,0,-132,72,0,0,120.5,31,10.7,106,117.7,1.7,3,1,3,2,3,28,0,0,0,1,1,0,0,0,3,0,1
0,809,60,0.99,246,35,0,0.3,151.7,7.3,0.3,139.3,43,1,1,1,1,1,264,36,0,0,1,1,1,0,0,0,15,0,2
0,734,95,6.43,-248,29,1.7,0,197.4,38.3,19,143,54.3,0,1,1,1,1,270,0,0,0,1,0,0,0,0,0,15,0,7
0,206,35,0,-206,13.7,0,0,48.7,17.7,3,34.3,24.3,0,1,1,1,1,393,58,52,0,1,1,1,1,0,0,15,1,2
0,860,47,1.73,-681,32.3,1,0,302.3,59.3,40,182.3,186.3,11.7,1,1,3,3,271,46,76,1,1,1,1,1,1,0,3,1,3
1,859,30,1.98,436,97,2,1.3,200.7,85.7,33.7,350.7,130.7,6.7,3,3,2,2,221,22,42,1,1,0,0,0,0,0,8,0,3
0,22,33,0,-18,6,0,0.3,0,4,0,15,0.7,0,2,1,1,1,596,54,0,0,1,0,0,0,0,0,15,0,2
0,287,40,0,-2,30.3,6.7,0,44,12,1,39,37,0,1,1,1,1,214,0,0,0,1,0,0,0,0,0,15,0,3
0,800,35,0,120,7.7,0,0,0,0.7,0,20.7,53.3,0,1,1,2,2,438,54,54,1,1,1,1,0,0,0,3,0,2
0,222,45,0.99,-138,21,1,0,45.8,20,6,54.3,47.3,0,2,1,2,2,216,30,48,1,1,1,1,0,0,0,5,0,2
0,812,60,0.5,161,28,0.7,0.3,243.8,76.7,13.7,127.7,120.3,4.7,2,1,2,2,47,0,0,0,1,0,0,0,0,0,3,0,2
0,261,60,0.5,-55,14.7,0,1,24.5,9.3,0,47.3,42.7,0.7,1,1,3,3,533,64,0,0,1,0,0,0,0,0,8,0,1
0,244,15,0.25,-244,15,0.3,0,77,13.7,8.3,42,56.7,0.7,1,1,1,1,380,32,0,0,1,0,0,0,0,0,15,0,4
0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,430,0,0,0,1,0,0,0,0,0,15,0,5
0,254,30,0.25,-65,21.3,0.3,0.3,59.4,5.3,0.7,80,41,0.3,2,1,5,4,3,46,40,1,1,1,1,0,0,0,13,0,2
0,284,60,0,-36,17.7,0,0,102.2,14,19,134,41.3,0.3,1,1,1,1,184,54,54,0,1,0,0,0,0,0,15,0,5
0,1324,51,2.48,701,47.3,1.7,0.7,454.2,36,21.3,244.7,220.7,4.7,1,1,1,1,271,46,20,0,1,1,1,0,0,0,15,0,2
1,14,10,0,18,2.3,0,0,3,0.7,1,9.7,1,0.3,3,3,1,1,330,0,0,0,0,0,0,0,0,0,15,0,1
1,534,45,0,270,26.7,0,0,140.9,48.3,30,95.7,72,1,4,3,4,4,61,44,44,1,1,1,1,0,0,0,3,0,1
0,38,15,0,6,0,0,0,0,0,0,0,0,0,2,2,1,1,278,32,30,0,1,0,0,0,0,0,15,0,2
1,57,40,0,-57,4,0,0,3.4,4.3,0,15,8,0,1,1,1,1,745,24,0,1,0,0,0,0,0,0,15,0,3
1,111,30,0.25,-11,7.7,0,0.3,5.3,14.3,0.3,20,59.7,0,1,1,1,1,430,0,0,0,1,0,0,0,0,0,15,0,7
0,26,10,0,-26,2.7,0,0,1.5,3.7,0.7,11,1,0,2,2,1,1,226,40,34,0,1,0,0,0,0,0,15,0,2
0,84,50,0,-10,3.3,1.3,0,36,2.7,2,39,9,0,1,1,2,2,185,42,42,0,1,0,0,0,0,0,2,0,3
0,1531,45,0,353,66,5,3.3,97.7,29.7,3.3,85.3,146.3,1.7,1,1,1,1,268,0,0,0,1,0,0,0,0,0,15,0,4
1,0,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,656,66,0,0,0,0,0,0,0,0,15,0,7
0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,249,0,0,0,1,0,0,0,0,0,15,0,3
0,712,119,0.25,850,24.7,0,0,306.6,14.7,1.3,133.3,55.7,6.3,4,1,2,2,258,0,0,0,1,0,0,0,0,0,8,0,1
1,182,30,0.5,-148,19.7,0.7,0,35.8,6.7,4,36.7,17,0,1,1,1,1,632,40,0,0,1,0,0,0,0,0,15,0,2
0,1388,62,0.5,-370,156,2,0,468,209.3,69.7,402.7,568,5.7,1,1,5,4,30,36,0,0,1,0,0,0,0,0,1,0,5
0,608,45,0.25,-19,8,0,0,4.3,3.7,0.3,35.3,31.3,0,1,1,2,1,333,32,32,0,1,0,0,0,0,0,14,0,2
0,106,30,0,2,10,0,0,30.5,6.7,0,29,13.7,0.7,1,1,1,1,798,64,0,0,0,1,1,0,0,0,15,0,2
1,1561,95,0,-1193,117.7,0.3,0,455.9,58.7,17,382.7,266.3,6.7,2,2,4,3,153,0,0,0,1,0,0,0,0,0,2,0,7
1,0,95,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,380,0,0,0,1,0,0,0,0,0,15,0,2
1,184,30,0.74,-124,7,0,0,46.2,6.7,2,40.7,7,0.3,1,1,3,2,204,30,34,1,1,1,1,0,0,0,2,0,2
1,136,24,1.49,-134,18.7,0.7,0,39.5,0.3,0,35,16.7,0,1,1,1,1,668,46,0,0,1,0,1,0,0,0,15,0,2
0,524,69,3.46,502,10,2.3,0,49.7,16.7,0,42.3,32.3,0,1,1,1,1,309,0,0,0,1,0,0,0,0,0,15,0,6
0,6,32,0,-4,0,0,0,0,0,0,1.7,0.3,0,2,2,1,1,1093,56,56,0,1,1,1,0,0,0,15,0,1
0,126,42,0.25,-60,8,0.7,0,0,0,0,7,10.7,0,1,1,1,1,898,54,28,0,1,1,1,0,0,0,15,0,1
1,668,10,0,-84,50,0,0,177.2,56.7,23,99.7,209.7,3.7,3,3,2,2,138,44,42,1,1,1,1,0,0,0,3,0,2
